GEO.id,GEO.id2,GEO.display-label,GEO.annotation.id,NAICS.id,NAICS.display-label,NAICS.annotation.id,YEAR.id,ESTAB,ESTAB_S,EMP,EMP_S,PAYANN,PAYANN_S,BENEFIT,BENEFIT_S,BENLGL,BENVOL,EMPSMCD,EMPSMCD_S,EMPQ1CW,EMPQ2CW,EMPQ3CW,EMPQ4CW,EMPSMOD,EMPSMOD_S,EMPQ1OC,EMPQ2OC,EMPQ3OC,EMPQ4OC,PAYANOC,PAYANOC_S,HOURS,HOURS_S,PAYANCW,PAYANCW_S,PAYQTR1,PAYQTR1_S,CSTCMT,CSTMPRT,CSTMPRT_S,CSTSCNT,CSTSCNT_S,CSTEFT,CSTEFT_S,CSTFUGT,CSTFUNG,CSTFUON,CSTFUOF,CSTFUOT,CSTELEC,CSTELEC_S,RCPTOT,RCPTOT_S,RCPCWRK,RCPCWRK_S,RCPCGDL,FEDDL,SLDL,PRIDL,RCPOTH,RCPOTH_S,RCPCCNDL,RCPNCW,RCPNCW_S,VALADD,VALADD_S,INVMATB,INVMATB_S,INVMATE,INVMATE_S,ESTCIN,ESTCIN_S,RCPCIN,RCPCIN_S,ESTCNO,ESTCNO_S,RCPCNO,RCPCNO_S,ESTCNR,ESTCNR_S,RCPCNR,RCPCNR_S,ASTBGN,CEXTOT,CEXTOT_S,ASRET,ASTEND,ASTEND_S,DPRTOT,RPTOT,RPBLD,RPBLD_S,RPMCH,RPMCH_S,PCHTT,PCHTT_S,PCHTEMP,PCHCMPQ,PCHEXSO,PCHDAPR,PCHCSVC,PCHRPR,PCHRFUS,PCHADVT,PCHPRTE,PCHTAX,PCHOEXP
0400000US31,31,Nebraska,,238990,All other specialty trade contractors,,2012,295,18.0,1627,7.7,54557,5.7,10930,5.2,6926,4003,1255,9.1,989,1462,1363,1206,372,7.8,328,401,385,374,14545,6.6,2259,7.9,40012,6.7,9749,5.4,104057,85954,11.3,8280,12.4,9823,10.1,8554,297,7615,939,276,695,12.8,237630,8.0,234566,8.1,30784,2583,28201,203782,3064,15.5,90142,226286,8.2,133573,7.9,7053,46.5,9086,49.3,76,19.8,,,218,23.3,128149,12.7,1,0.0,,,84212,8452,11.3,3021,89644,8.9,14649,11189,2249,16.0,8940,4.5,21838,11.2,1557,382,523,88,1086,4203,396,929,978,1628,10068
0400000US32,32,Nevada,,236115,New single-family housing construction (except for-sale builders),,2012,80,15.9,905,7.9,43882,6.9,6986,6.6,4764,2222,580,9.2,435,636,670,579,325,11.3,285,315,342,361,20174,9.8,1131,7.3,23708,8.1,8986,7.5,249515,81537,7.9,166605,9.2,1374,13.8,1090,,796,294,,,,,,338659,7.0,3628,,,335031,,,,172054,5.7,,,,,,,2,32.3,,,77,16.6,272732,8.7,1,0.0,,,45750,2749,4.8,41,48459,7.4,4097,2396,1860,13.2,536,13.2,20871,5.6,,,,351,607,,222,,5692,521,12205
0400000US32,32,Nevada,,236116,New multifamily housing construction (except for-sale builders),,2012,5,0.0,53,0.0,4315,0.0,593,0.0,291,302,,,,,,,,,47,45,,42,,,,,,,683,0.0,33277,,,29747,0.0,,,,0,,0,0,,,,,36146,0.0,,0,,,,,,6399,0.0,,,0,,0,,0,,0,,5,0.0,36146,0.0,0,,0,,,,,0,2788,0.0,181,186,,,,,1134,0.0,,,,,34,,,0,,,
0400000US32,32,Nevada,,236117,New housing for-sale builders,,2012,118,20.7,1057,6.6,65894,2.7,11062,3.3,6790,4272,475,12.7,454,511,468,468,582,3.1,597,536,549,644,46914,1.5,779,12.3,18980,7.8,16006,2.8,740709,334945,3.1,402471,0.9,3294,4.1,927,,517,410,,2071,1.5,1219382,1.6,1217810,1.5,624,0,624,1217186,1573,44.2,,815339,2.0,478673,1.7,248606,0.1,275927,0.1,53,29.2,643897,1.9,62,30.6,404208,3.5,3,0.0,169705,0.0,71714,2719,9.1,9055,65378,3.8,5988,3386,2775,0.7,610,1.9,68592,1.4,,,3391,,875,2461,1656,16131,20572,4873,18065
0400000US32,32,Nevada,,236118,Residential remodelers,,2012,424,14.2,2162,9.0,65810,6.9,11472,6.5,7994,3478,1523,9.8,1310,1660,1667,1454,639,10.0,648,654,619,637,22924,7.3,2898,13.2,42886,7.9,15560,5.9,159105,87235,13.5,65999,7.7,5871,14.7,4883,175,4405,478,61,752,20.7,360355,12.7,359581,12.7,12157,,,347424,774,25.1,31975,293582,15.1,201250,18.0,1953,34.2,2064,33.0,128,27.5,65667,16.2,290,16.8,280283,15.8,5,27.8,13631,17.7,,,,,,,6772,5438,4493,13.2,945,10.1,24588,11.7,907,389,263,,1932,1130,571,1503,,2572,12728
0400000US32,32,Nevada,,236210,Industrial building construction,,2012,21,45.2,314,9.1,20038,11.4,4771,11.1,3667,1104,,,,,,,,,99,100,,97,,,,,,,3811,5.5,61411,,,22571,8.4,,,,0,,133,,4190,53.2,106131,8.9,106131,8.9,,,,,0,,,83560,9.1,44720,0.6,,,,,14,67.8,,,5,0.0,81196,0.0,2,0.0,,,,,,,,,996,1614,,,,,2770,11.0,0,,,,126,,,,,,
0400000US32,32,Nevada,,236220,Commercial and institutional building construction,,2012,408,13.4,4125,5.1,220237,3.0,49344,3.4,24039,25304,2453,6.3,1989,2270,2664,2887,1673,5.0,1613,1675,1708,1696,111560,2.9,4275,6.5,108677,4.4,47543,4.6,1379534,359609,3.0,1010459,3.0,9467,8.0,6968,89,6219,750,200,2210,6.9,2376314,2.5,2372887,2.5,553974,169023,384952,1818913,3427,37.2,117409,1362428,2.8,996780,3.3,5137,22.1,5120,21.8,53,35.1,276924,8.6,330,14.4,1836137,3.0,25,77.9,259825,1.5,228328,8755,21.3,1846,235237,21.6,30406,18499,8908,6.1,9591,6.9,105092,3.4,1048,1983,462,4376,3187,1431,1431,3109,8464,5203,74397
0400000US32,32,Nevada,,237110,Water and sewer line and related structures construction,,2012,72,24.4,1195,5.9,81751,3.3,29008,3.0,14774,14234,925,5.7,781,1047,1068,803,270,9.2,263,277,275,265,18603,7.1,1891,5.6,63148,3.1,15456,4.2,295166,157500,2.7,123824,2.4,13843,3.5,12954,142,7485,5468,318,429,15.5,481911,2.8,478759,2.7,304053,18738,285315,174706,3152,44.3,,354936,3.2,186745,3.9,3441,16.4,3524,15.6,20,34.6,79351,5.0,42,38.5,339422,3.1,11,14.5,59987,10.5,,,,2853,131328,11.2,11678,9173,1582,10.4,7591,1.4,28126,14.7,0,97,,386,654,1969,257,396,7036,,15595
0400000US32,32,Nevada,,237120,Oil and gas pipeline and related structures construction,,2012,7,0.0,400,0.0,,,,,,,343,0.0,,374,,330,57,0.0,58,57,59,53,,,,,,,,,,,,,,,,,0,,,0,,,,,,,0,0,0,,0,,,,,,,,,,,2,0.0,,,4,0.0,,,1,0.0,,,,,,,,,,,573,0.0,,,,,,,,,,,,,,,
0400000US32,32,Nevada,,237130,Power and communication line and related structures construction,,2012,39,16.5,1327,1.5,106678,1.6,15579,1.8,11552,4027,696,2.2,635,703,722,724,631,1.7,623,627,631,642,63425,2.3,1355,1.9,43253,1.7,11227,3.0,393532,310105,2.8,74347,16.3,9080,2.1,8254,,7454,800,,,,,,620224,8.3,11439,354,11085,608785,,,44439,545877,7.2,,,3610,2.4,3570,2.4,4,0.0,,,19,5.0,314780,16.3,16,39.6,,,,,,1458,167566,6.7,14601,10768,5240,3.7,5529,2.0,40687,8.4,,174,,20,695,,4473,272,,11440,21348
0400000US32,32,Nevada,,237210,Land subdivision,,2012,35,38.2,91,24.5,,,437,13.9,188,250,46,29.3,,47,,37,44,22.6,45,45,44,45,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,0,0,0,,,,0,,,,,128,48.1,128,48.1,0,,0,,9,59.1,,,26,46.7,,,,0,,0,,,,0,0,,0,,,,0,0,0,0,,0,0,0,0,0,
0400000US32,32,Nevada,,237310,"Highway, street, and bridge construction",,2012,43,12.5,2980,2.1,203523,1.7,66602,1.1,43435,23167,2356,2.3,1923,2689,2654,2159,624,2.8,636,679,591,592,44519,2.1,4167,2.7,159004,1.9,38199,1.0,475856,289982,1.5,145721,0.8,40154,0.9,36778,,16825,19953,1851,,,929873,1.1,905082,1.1,600878,47511,553367,304204,24792,0.3,190654,759361,1.3,454017,1.2,7625,2.7,8014,2.0,16,20.9,,,24,17.3,465279,1.4,3,0.0,,,474275,22885,0.5,72697,424463,0.4,39525,21653,2662,3.9,18991,1.9,74061,1.3,495,118,150,163,1036,2289,750,226,4405,3708,60721
0400000US32,32,Nevada,,237990,Other heavy and civil engineering construction,,2012,12,8.7,340,7.3,26885,3.2,,,,,212,10.0,220,217,214,198,128,2.7,141,140,119,113,,,464,8.4,,,7073,1.7,,29544,25.5,17398,1.7,,,,0,,,,152,4.6,,,123662,7.5,21062,6055,15007,102600,,,17290,106264,8.4,77144,3.0,,,,,4,24.7,88898,10.4,8,0.0,34764,0.0,0,,0,,,,,,,,,,396,15.1,,,14024,4.5,,,,,,,,,1257,,9889
0400000US32,32,Nevada,,238110,Poured concrete foundation and structure contractors,,2012,132,20.9,1777,6.0,61046,5.3,15343,5.5,9433,5910,1546,6.0,1321,1678,1702,1485,231,7.7,224,228,254,217,10668,8.3,2355,5.2,50377,5.1,12046,4.4,109449,84615,4.3,16645,5.0,8189,7.0,7171,93,6787,384,195,730,16.9,230118,4.6,228110,4.6,27275,8942,18333,200834,2009,22.3,158600,211465,4.7,120669,5.2,1020,12.7,1287,11.6,18,20.9,79751,3.3,114,23.9,148359,6.8,0,,0,,84376,5692,4.2,3265,86803,7.8,24608,4994,2409,13.8,2585,6.8,15782,6.5,,245,,273,989,2211,430,256,1130,2097,7764
0400000US32,32,Nevada,,238120,Structural steel and precast concrete contractors,,2012,32,35.0,721,13.3,36302,5.9,17083,4.6,8606,8477,547,16.8,534,562,534,559,174,9.0,174,174,177,172,8903,6.8,1001,18.9,27399,7.0,6773,6.3,67391,53903,12.6,11880,0.8,1607,7.1,1121,25,895,227,10,451,7.8,,,155828,7.8,36561,24485,12076,119267,,,57902,143949,8.4,,,3745,6.0,3796,12.5,8,24.2,85185,2.8,23,47.4,,,1,0.0,,,33292,487,23.7,254,33525,12.5,9740,2911,1350,13.1,1561,4.8,39792,1.5,,,,,351,641,147,,324,,37624
0400000US32,32,Nevada,,238130,Framing contractors,,2012,93,29.2,2184,5.7,62300,5.6,13252,5.1,10183,3069,2013,5.8,1622,1789,2287,2353,172,9.6,141,167,169,210,8450,7.2,3198,7.2,53850,6.0,12314,3.9,149520,119745,9.1,26952,12.3,2822,12.0,2338,,2170,168,,466,42.1,244428,6.0,244428,6.0,2507,,,241921,0,,116163,217476,6.2,94908,3.8,270,11.6,,,3,21.7,,,90,30.3,,,0,,0,,23158,547,1.2,,,,2162,3679,1473,10.0,2206,4.1,9310,6.3,44,138,63,110,430,174,126,115,2284,1594,4233
0400000US32,32,Nevada,,238140,Masonry contractors,,2012,105,21.3,1916,10.3,46845,7.1,10209,9.2,6874,3335,1752,10.9,1652,1733,1925,1696,164,9.8,132,156,150,218,7453,6.5,2867,11.3,39393,7.8,9524,7.3,79065,70194,8.2,4650,29.8,4221,15.7,3877,,3582,295,,268,24.6,151355,8.7,149182,8.8,22849,12966,9883,126333,2174,11.6,90043,144532,8.3,72290,8.8,898,14.7,1468,18.4,27,41.7,55782,18.3,62,19.2,91665,8.7,16,96.8,1735,96.8,24243,1544,0.7,438,25348,11.4,4919,2689,1768,23.4,921,25.9,7631,13.0,46,134,70,56,659,714,180,603,523,1448,3196
0400000US32,32,Nevada,,238150,Glass and glazing contractors,,2012,36,22.2,383,12.1,19557,8.6,4452,7.3,2092,2360,234,12.4,252,234,225,226,149,13.3,158,151,143,142,7077,10.8,424,12.4,12480,8.4,5427,7.3,40834,38921,5.6,817,9.4,1096,16.0,939,14,635,304,6,136,11.7,,,96232,5.5,5241,1335,3906,90990,,,31738,95415,5.5,,,899,14.1,921,15.5,30,26.7,39411,13.2,6,4.8,56821,1.2,0,,0,,11694,354,32.4,1024,11024,6.8,1998,1196,969,12.5,227,4.1,5795,7.7,,15,13,22,265,232,,606,203,,4016
0400000US32,32,Nevada,,238160,Roofing contractors,,2012,125,26.0,1906,15.0,50936,5.2,12661,5.3,6739,5922,1628,16.0,1337,1559,1847,1768,278,10.4,280,256,274,300,13419,4.4,2787,18.7,37517,5.9,11783,8.8,84227,75318,7.6,5500,2.6,3409,9.0,2793,111,2516,278,120,384,12.5,,,181294,6.8,15673,5370,10303,165621,,,97207,175794,7.0,,,1215,3.4,1219,5.5,39,31.9,124161,8.3,83,35.9,,,2,0.0,,,25902,413,0.0,2856,23459,7.6,2529,2539,1661,12.1,878,0.9,11149,15.2,1102,204,135,511,467,505,354,551,1753,2117,3450
0400000US32,32,Nevada,,238170,Siding contractors,,2012,10,0.0,56,0.0,1801,0.0,405,0.0,275,130,49,0.0,49,67,59,22,7,0.0,7,8,,,199,0.0,99,0.0,1602,0.0,586,0.0,,3301,0.0,292,0.0,,,118,,118,0,0,,,7448,0.0,7448,0.0,0,0,0,7448,0,,62,7156,0.0,,,,,,,1,0.0,,,8,0.0,,,1,0.0,,,1148,0,,0,1148,0.0,272,,,,0,,512,0.0,0,0,,0,26,,,28,5,,431
0400000US32,32,Nevada,,238190,"Other foundation, structure, and building exterior contractors",,2012,20,24.5,231,20.0,9182,11.7,3260,8.8,1625,1635,182,24.2,353,119,137,117,49,14.6,48,49,,,2618,14.8,350,24.8,6564,13.0,2619,26.6,7321,6589,12.2,254,26.0,477,9.5,395,5,261,134,0,78,9.9,26208,11.4,26208,11.4,262,,,25946,0,,19421,25954,11.4,18888,11.5,,,208,0.0,3,0.0,,,17,28.4,,,0,,0,,5671,162,0.0,,,,2210,,,,440,9.9,3186,10.8,0,24,16,,235,,33,63,1497,408,740
0400000US32,32,Nevada,,238210,Electrical contractors and other wiring installation contractors,,2012,634,11.9,7540,3.8,350324,2.4,102779,2.0,45696,57083,5727,3.9,4798,5262,6378,6470,1813,5.9,1680,1769,1967,1836,85654,3.0,9569,4.1,264670,2.7,74714,2.6,467216,384822,2.9,68260,2.8,14133,7.5,11667,109,10339,1328,310,2047,8.2,1204366,2.5,1191668,2.4,302365,91049,211316,889304,12697,38.1,764793,1123408,2.5,737150,2.7,14043,9.8,13985,9.4,230,18.5,468297,3.2,391,15.9,546350,4.4,12,53.2,177021,3.3,132693,5603,5.2,4322,133975,3.9,28815,24505,14792,5.8,9713,9.8,73616,3.0,7873,1654,830,1707,4624,5130,834,1636,6972,7633,34725
0400000US32,32,Nevada,,238220,"Plumbing, heating, and air-conditioning contractors",,2012,714,11.5,7375,5.6,351031,3.2,98892,2.2,46056,52836,5054,6.8,4322,4983,5424,5486,2322,5.4,2243,2303,2386,2354,121989,3.2,8390,6.6,229042,4.0,81319,2.8,547207,453642,3.3,72801,5.8,20764,6.2,17674,179,16844,829,840,2071,7.1,1177237,3.6,1172374,3.6,148980,27397,121584,1023393,4864,11.5,646904,1099573,3.8,630030,4.2,13821,4.0,20334,15.1,362,16.1,647407,4.6,349,16.5,446260,6.7,3,0.0,78707,0.0,143663,8976,33.2,4610,148029,6.9,32196,18521,12391,7.3,6130,8.4,98752,6.5,281,1562,2234,702,4833,3397,1674,8810,10965,11002,53292
0400000US32,32,Nevada,,238290,Other building equipment contractors,,2012,64,26.2,821,6.5,49505,3.6,20774,2.2,5952,14822,449,11.2,480,435,422,460,372,2.9,384,381,361,362,22158,2.7,819,12.4,27347,5.8,12226,3.6,45250,42547,6.6,869,15.6,1835,18.4,1658,,1626,33,8,,,163277,5.0,162094,5.0,11160,3396,7764,150933,1184,25.3,31950,161225,5.0,118027,4.3,1784,18.0,1666,13.6,30,18.2,79666,5.7,34,46.8,82427,8.2,0,,0,,14430,479,26.5,199,14710,7.2,1529,3578,2638,8.5,940,4.5,10742,4.8,49,116,78,1747,633,299,213,227,1154,572,5653
0400000US32,32,Nevada,,238310,Drywall and insulation contractors,,2012,155,23.8,2808,9.4,103270,4.3,36969,4.3,15949,21020,2292,6.5,2229,1919,2468,2551,517,30.9,508,518,509,533,21254,8.2,3713,6.1,82016,4.0,21279,4.6,124740,83916,9.0,37133,68.7,3691,11.6,3267,34,3152,115,9,380,8.1,324062,11.9,318665,12.1,54646,24214,30432,264019,5397,9.2,141255,281531,5.7,199321,5.8,4723,1.5,9524,2.1,23,12.3,138990,3.6,132,28.1,,,1,0.0,,,33130,1383,47.6,1155,33358,10.5,4570,5768,3856,3.4,1912,10.3,19806,9.1,3105,926,65,87,1079,512,254,246,3069,1710,8754
0400000US32,32,Nevada,,238320,Painting and wall covering contractors,,2012,149,19.0,1659,9.2,54226,6.5,14167,6.4,9417,4750,1380,10.0,1226,1267,1401,1628,279,19.5,275,271,282,286,12164,13.4,2159,9.5,42063,7.0,11527,7.1,,33588,6.3,11515,5.2,,,2040,,1827,213,,834,3.4,,,153635,8.0,26815,6169,20646,126819,,,105065,142119,8.5,105877,10.2,282,21.7,345,21.6,35,42.5,,,98,20.0,120598,6.2,16,85.4,,,21716,513,41.2,193,22035,9.8,6128,3442,1315,9.4,2127,7.0,7308,10.1,129,415,33,69,716,311,245,236,1526,768,2861
0400000US32,32,Nevada,,238330,Flooring contractors,,2012,83,24.8,1112,16.6,38746,20.0,8137,18.2,2796,5341,876,16.3,953,888,814,851,236,21.8,243,250,190,260,15003,40.6,1327,20.0,23743,11.6,7313,9.7,56172,51694,18.6,3036,9.5,1443,21.1,1206,,1112,93,,178,14.3,123677,18.4,117001,16.3,2959,,,114042,6676,92.6,28718,113965,16.5,67504,19.2,6576,51.8,7900,53.0,36,25.8,98336,18.9,48,38.9,18665,23.6,0,,0,,11675,11686,49.1,398,22962,35.1,910,2130,1959,22.0,171,4.8,5305,20.8,33,749,60,,397,194,1065,321,1008,,1059
0400000US32,32,Nevada,,238340,Tile and terrazzo contractors,,2012,75,22.2,1160,9.7,52671,7.4,9695,7.6,4924,4772,868,8.7,809,791,948,925,292,23.6,319,313,253,282,13804,11.7,1463,8.5,38867,6.5,12710,3.6,45715,41221,3.6,3077,8.5,1417,10.1,915,,911,4,,418,9.2,114992,8.5,113380,8.4,7358,1354,6004,106021,1613,37.0,70165,110302,8.5,69278,12.5,2097,0.2,719,1.0,7,9.4,40716,1.6,68,24.6,72663,13.1,0,,0,,18888,878,37.2,2641,17126,6.5,1929,2779,2670,11.8,109,9.4,6153,7.8,,27,6,198,459,288,132,,423,762,3654
0400000US32,32,Nevada,,238350,Finish carpentry contractors,,2012,163,20.8,1417,11.1,42601,8.2,8828,8.1,6290,2538,1038,12.6,1114,1051,993,995,378,17.8,331,402,400,380,15118,14.9,1792,9.7,27482,7.8,10626,5.6,78996,55243,10.6,18435,10.7,5318,23.3,3239,179,2987,251,256,1645,12.8,170372,9.2,170372,9.2,4331,,,166041,0,,50648,151938,9.3,91376,9.1,2877,16.8,3000,16.8,39,23.0,,,122,26.6,84499,16.6,1,0.0,,,25789,630,24.0,321,26098,9.6,3546,6310,3356,13.8,2954,63.8,16546,15.9,500,219,179,356,786,444,208,1761,1367,3430,7296
0400000US32,32,Nevada,,238390,Other building finishing contractors,,2012,47,29.7,831,7.8,31515,7.8,6101,5.8,3185,2916,739,8.3,784,864,676,630,93,7.5,95,93,82,100,5719,5.1,1394,8.5,25796,9.1,8941,6.9,48911,34151,9.6,13459,5.8,1302,18.5,994,,866,128,,,,114644,6.6,114530,6.6,9360,1581,7779,105170,114,36.1,30681,101071,6.8,65733,5.4,1032,38.9,1060,41.1,29,46.6,30309,22.5,18,17.8,84221,4.1,0,,0,,24891,330,30.7,346,24875,18.5,4177,1592,1191,16.6,401,44.0,8092,14.2,27,,,118,426,351,,247,1201,,5124
0400000US32,32,Nevada,,238910,Site preparation contractors,,2012,200,15.8,3150,5.0,139788,4.1,34052,3.9,19446,14606,2541,5.2,2191,2618,2752,2606,609,6.4,578,601,627,629,35833,8.0,3894,4.6,103954,3.5,28196,3.8,168917,92149,4.4,49020,5.1,27748,4.1,25876,53,13960,11916,999,819,6.6,541649,3.1,532932,3.1,98321,13382,84939,434611,8717,8.6,170770,483912,3.2,372733,3.1,2515,19.3,2950,14.1,20,25.8,,,179,17.4,425501,3.5,1,0.0,,,303531,13572,6.2,21386,295717,4.3,65946,49609,4952,10.9,44657,2.1,66863,3.8,270,323,520,125,1234,15302,1321,416,5238,4010,38105
0400000US32,32,Nevada,,238990,All other specialty trade contractors,,2012,235,19.7,2323,6.2,98573,3.7,18823,3.5,12842,5981,1833,7.2,1772,1929,1963,1669,490,5.1,485,488,492,495,33316,3.5,3450,7.0,65257,4.6,21499,3.5,157720,124872,4.3,17549,15.0,15300,7.5,13419,189,10948,2472,590,1102,10.3,350718,3.8,334615,4.0,87493,20955,66538,247122,16103,4.3,162300,317066,3.9,192998,3.7,8955,6.3,8234,8.1,106,30.8,198506,4.6,129,25.4,136109,7.3,0,,0,,152133,5041,4.0,11606,145567,2.3,16224,9751,4351,7.1,5399,14.2,40310,3.1,277,271,199,200,1146,3630,435,1787,2875,2096,27394
0400000US33,33,New Hampshire,,236115,New single-family housing construction (except for-sale builders),,2012,177,17.5,779,8.3,32495,6.6,6032,6.4,4179,1852,550,9.7,541,573,548,540,228,9.2,222,237,254,200,12736,8.0,1008,9.4,19760,8.3,7346,7.3,137898,70214,10.7,65759,10.7,1924,13.9,1428,59,1277,151,167,271,24.9,211549,9.3,210206,9.2,981,0,981,209225,1343,73.4,5975,144447,9.4,73652,10.9,11301,48.4,8677,59.3,23,28.1,,,152,20.0,118591,14.0,2,0.0,,,25714,964,29.9,,,,5221,1284,718,14.6,566,8.8,8933,11.5,,,,48,444,477,195,270,967,708,5614
0400000US33,33,New Hampshire,,236116,New multifamily housing construction (except for-sale builders),,2012,7,20.1,54,28.2,4020,13.9,599,15.7,342,257,34,27.9,24,32,33,45,20,28.7,20,20,20,20,2775,8.6,54,26.6,1245,25.8,425,26.5,28593,3895,9.9,,,,,,0,,,,,,,,34957,5.6,,0,,,,,0,,,,,0,,,,2,71.2,,,5,0.0,,,0,,0,,4198,313,57.3,,,,614,132,,,,,1353,17.8,,0,,6,38,174,,,109,119,
0400000US33,33,New Hampshire,,236117,New housing for-sale builders,,2012,75,25.1,360,12.7,16026,8.3,3022,9.9,1566,1456,182,22.0,167,193,181,189,177,11.9,188,210,167,144,9701,10.1,350,25.0,6325,13.5,3685,8.3,102387,58952,10.7,41869,12.3,1566,10.4,1094,66,746,348,43,363,7.4,,,156818,10.7,0,0,0,156818,,,3765,114949,11.0,,,29016,48.6,15522,27.3,23,44.8,78522,14.7,52,30.3,78296,15.4,0,,0,,25356,491,0.0,,,,4000,646,425,3.1,221,3.1,11558,7.9,,,,,223,,236,330,2215,779,6874
0400000US33,33,New Hampshire,,236118,Residential remodelers,,2012,471,14.7,1329,8.8,47913,6.3,9181,6.6,6239,2943,967,10.3,932,1009,1015,911,362,12.8,365,379,345,359,16582,7.8,1791,10.8,31330,8.1,11150,6.8,149714,81949,11.1,62112,11.0,5654,14.1,3891,897,3279,612,253,613,11.4,228700,8.4,222911,8.4,2329,0,2329,220582,5789,19.3,15211,160799,8.8,78986,8.0,1690,38.2,1734,36.1,105,28.7,72595,15.1,366,17.0,150316,10.1,0,,0,,31575,1711,26.4,691,32595,8.9,6941,3403,2330,17.9,1073,33.2,16610,8.5,289,343,330,132,1188,998,567,1135,1527,1288,8815
0400000US33,33,New Hampshire,,236210,Industrial building construction,,2012,8,0.0,198,2.3,13348,1.3,2471,3.2,1260,1210,98,3.9,92,104,100,93,101,0.8,101,100,100,100,7755,0.4,196,4.7,5593,2.6,3009,1.2,68036,18452,3.2,,,,,,0,,,,,,,,70775,2.2,,,,,,,8305,,,,,,,,,1,33.9,,,4,0.0,,,3,0.0,,,8297,202,14.2,,,,447,825,,,,,2782,1.8,,,,,83,,,,461,173,
0400000US33,33,New Hampshire,,236220,Commercial and institutional building construction,,2012,169,17.2,1861,6.2,115196,3.6,23541,4.8,12414,11127,1086,7.5,1083,1096,1077,1086,776,5.7,744,771,783,804,55324,3.6,2212,6.6,59872,4.8,23766,3.9,689140,165905,10.7,517372,2.4,5863,8.2,4395,309,3301,1095,120,1038,3.1,917673,3.5,905873,3.6,193414,,,712458,11800,0.0,30701,388500,5.8,228532,4.9,,,825,10.3,21,35.4,,,146,19.3,803483,3.5,2,0.0,,,81448,10282,22.2,1922,89808,12.9,8980,6627,2996,5.9,3631,2.3,33376,4.3,823,312,504,386,1492,1270,720,877,6926,2171,17895
0400000US33,33,New Hampshire,,237110,Water and sewer line and related structures construction,,2012,48,20.9,756,4.7,43462,4.0,9993,3.3,4471,5522,532,5.7,475,551,599,502,224,4.7,228,225,226,217,17156,4.0,987,6.3,26305,5.3,8792,3.9,125947,83842,2.2,36583,2.4,5522,17.2,4685,70,2614,2071,213,554,6.4,211568,2.8,211565,2.8,147460,,,64105,3,77.6,12959,174982,3.1,85621,3.6,2020,17.8,1992,17.5,40,25.6,,,9,10.3,,,0,,0,,68491,2666,4.5,,,,19070,2992,,,,,18524,9.5,,1071,,130,587,2568,,654,2275,476,10373
0400000US33,33,New Hampshire,,237120,Oil and gas pipeline and related structures construction,,2012,2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,0,,,0,,,,,,,,,,,2,0.0,,,0,,0,,0,,0,,,0,,0,,,,,,,,,,,,0,0,0,,0,,,,,
0400000US33,33,New Hampshire,,237130,Power and communication line and related structures construction,,2012,28,22.8,728,6.3,57585,3.8,19701,4.1,7924,11778,544,5.7,494,570,561,549,185,9.3,168,193,191,188,16594,3.6,1100,5.7,40992,4.5,11219,3.0,,,,,,,,4389,,,,104,,,,,171946,3.3,9624,,,162322,,,46009,,,126410,3.4,1433,0.0,1678,1.5,15,42.2,,,12,11.2,,,1,0.0,,,52359,7643,1.6,,,,7458,5411,1346,2.6,4064,0.5,9576,4.2,,51,,100,591,1989,,430,1024,2102,2826
0400000US33,33,New Hampshire,,237210,Land subdivision,,2012,7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,0.0,,0,,0,0,,,,,,,0,0,0,,0,,0,,,,,,,,,0,,0,,6,0.0,,,1,0.0,,,,0,,0,,,,0,0,,0,,,,0,0,0,0,,0,0,0,0,0,
0400000US33,33,New Hampshire,,237310,"Highway, street, and bridge construction",,2012,56,21.1,1473,3.3,94134,2.3,25661,2.4,17239,8422,1134,3.5,748,1368,1382,1038,339,3.5,299,367,359,330,26944,1.8,2312,3.6,67190,2.6,12530,2.9,247853,137833,3.1,83473,1.6,26547,2.0,22631,271,14500,8131,1704,1941,2.1,448565,3.0,434425,3.1,322721,58593,264128,111704,14140,0.0,91114,350953,3.6,200712,4.0,6120,0.3,7499,0.2,28,38.7,162827,1.7,28,17.5,271598,4.8,0,,0,,173698,10140,4.1,5544,178294,1.7,21640,8475,1932,11.6,6543,5.8,58922,0.6,,373,,159,771,3529,212,281,1850,17665,33967
0400000US33,33,New Hampshire,,237990,Other heavy and civil engineering construction,,2012,30,58.4,162,48.8,5029,23.7,998,24.6,701,297,129,61.2,125,142,,,33,0.0,31,36,32,33,1940,0.0,304,69.4,3089,38.6,947,14.8,,,,,,,,,,,,0,,,15579,29.7,,,,0,,,,,,,,,,761,0.0,423,0.0,7,0.0,,,23,76.1,,,0,,0,,3717,44,0.0,,,,390,,,,0,,964,40.0,0,21,3,18,137,155,,,,,
